[GIN] 2024/11/18 - 12:41:50 | 200 |   34.864682ms |    36.72.61.205 | DELETE   "/layers/836"
[GIN] 2024/11/18 - 12:41:50 | 404 |      957.26µs |    36.72.61.205 | DELETE   "/layers/836"
[GIN] 2024/11/18 - 12:41:51 | 200 |    2.461365ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:51 | 404 |    3.628606ms |    36.72.61.205 | DELETE   "/layers/836"
[GIN] 2024/11/18 - 12:41:51 | 404 |    4.123446ms |    36.72.61.205 | DELETE   "/layers/836"
[GIN] 2024/11/18 - 12:41:51 | 204 |        5.06µs |    36.72.61.205 | OPTIONS  "/layers/837"
[GIN] 2024/11/18 - 12:41:51 | 204 |      14.824µs |    36.72.61.205 | OPTIONS  "/layers/837"
[GIN] 2024/11/18 - 12:41:51 | 200 |   29.084925ms |    36.72.61.205 | DELETE   "/layers/837"
[GIN] 2024/11/18 - 12:41:51 | 404 |    4.303985ms |    36.72.61.205 | DELETE   "/layers/837"
[GIN] 2024/11/18 - 12:41:51 | 200 |    2.082929ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:51 | 404 |    3.585733ms |    36.72.61.205 | DELETE   "/layers/837"
[GIN] 2024/11/18 - 12:41:52 | 204 |      51.314µs |    36.72.61.205 | OPTIONS  "/layers/838"
[GIN] 2024/11/18 - 12:41:52 | 204 |      50.641µs |    36.72.61.205 | OPTIONS  "/layers/838"
[GIN] 2024/11/18 - 12:41:52 | 200 |   40.465816ms |    36.72.61.205 | DELETE   "/layers/838"
[GIN] 2024/11/18 - 12:41:52 | 404 |    4.000904ms |    36.72.61.205 | DELETE   "/layers/838"
[GIN] 2024/11/18 - 12:41:52 | 200 |    2.038083ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:52 | 204 |       4.887µs |    36.72.61.205 | OPTIONS  "/layers/839"
[GIN] 2024/11/18 - 12:41:52 | 200 |   44.526328ms |    36.72.61.205 | DELETE   "/layers/839"
[GIN] 2024/11/18 - 12:41:52 | 404 |    3.618683ms |    36.72.61.205 | DELETE   "/layers/839"
[GIN] 2024/11/18 - 12:41:52 | 200 |    2.138334ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:52 | 404 |    4.299172ms |    36.72.61.205 | DELETE   "/layers/839"
[GIN] 2024/11/18 - 12:41:53 | 204 |      22.962µs |    36.72.61.205 | OPTIONS  "/layers/840"
[GIN] 2024/11/18 - 12:41:53 | 200 |   39.676244ms |    36.72.61.205 | DELETE   "/layers/840"
[GIN] 2024/11/18 - 12:41:53 | 404 |   39.223279ms |    36.72.61.205 | DELETE   "/layers/840"
[GIN] 2024/11/18 - 12:41:53 | 200 |    2.192969ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:53 | 404 |    3.878871ms |    36.72.61.205 | DELETE   "/layers/840"
[GIN] 2024/11/18 - 12:41:53 | 204 |       15.85µs |    36.72.61.205 | OPTIONS  "/layers/841"
[GIN] 2024/11/18 - 12:41:53 | 200 |   57.765092ms |    36.72.61.205 | DELETE   "/layers/841"
[GIN] 2024/11/18 - 12:41:53 | 404 |    4.080076ms |    36.72.61.205 | DELETE   "/layers/841"
[GIN] 2024/11/18 - 12:41:53 | 200 |    2.053498ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:54 | 204 |      14.526µs |    36.72.61.205 | OPTIONS  "/layers/842"
[GIN] 2024/11/18 - 12:41:55 | 200 |  1.566750669s |    36.72.61.205 | DELETE   "/layers/842"
[GIN] 2024/11/18 - 12:41:55 | 404 |  1.208761376s |    36.72.61.205 | DELETE   "/layers/842"
[GIN] 2024/11/18 - 12:41:55 | 404 |  1.410281825s |    36.72.61.205 | DELETE   "/layers/842"
[GIN] 2024/11/18 - 12:41:55 | 404 |  899.285409ms |    36.72.61.205 | DELETE   "/layers/842"
[GIN] 2024/11/18 - 12:41:55 | 404 |  757.903779ms |    36.72.61.205 | DELETE   "/layers/842"
[GIN] 2024/11/18 - 12:41:55 | 404 |  141.616534ms |    36.72.61.205 | DELETE   "/layers/842"
[GIN] 2024/11/18 - 12:41:55 | 200 |    3.020991ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:56 | 204 |       7.525µs |    36.72.61.205 | OPTIONS  "/layers/843"
[GIN] 2024/11/18 - 12:41:57 | 200 |  548.342915ms |    36.72.61.205 | DELETE   "/layers/843"
[GIN] 2024/11/18 - 12:41:57 | 200 |     781.649µs |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:58 | 204 |      15.128µs |    36.72.61.205 | OPTIONS  "/layers/844"
[GIN] 2024/11/18 - 12:41:58 | 200 |  388.616275ms |    36.72.61.205 | DELETE   "/layers/844"
[GIN] 2024/11/18 - 12:41:58 | 200 |    1.416216ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:58 | 204 |      16.732µs |    36.72.61.205 | OPTIONS  "/layers/845"
[GIN] 2024/11/18 - 12:41:59 | 200 |   44.613846ms |    36.72.61.205 | DELETE   "/layers/845"
[GIN] 2024/11/18 - 12:41:59 | 200 |    2.028314ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:41:59 | 204 |      19.558µs |    36.72.61.205 | OPTIONS  "/layers/846"
[GIN] 2024/11/18 - 12:41:59 | 200 |   43.936973ms |    36.72.61.205 | DELETE   "/layers/846"
[GIN] 2024/11/18 - 12:41:59 | 200 |    1.919235ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:00 | 204 |      14.934µs |    36.72.61.205 | OPTIONS  "/layers/847"
[GIN] 2024/11/18 - 12:42:00 | 200 |   38.578241ms |    36.72.61.205 | DELETE   "/layers/847"
[GIN] 2024/11/18 - 12:42:00 | 200 |    1.067186ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:00 | 204 |      14.999µs |    36.72.61.205 | OPTIONS  "/layers/848"
[GIN] 2024/11/18 - 12:42:00 | 200 |   48.031087ms |    36.72.61.205 | DELETE   "/layers/848"
[GIN] 2024/11/18 - 12:42:00 | 200 |     1.95029ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:01 | 204 |      14.315µs |    36.72.61.205 | OPTIONS  "/layers/849"
[GIN] 2024/11/18 - 12:42:01 | 200 |    43.78178ms |    36.72.61.205 | DELETE   "/layers/849"
[GIN] 2024/11/18 - 12:42:01 | 200 |    1.889351ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:01 | 204 |      15.148µs |    36.72.61.205 | OPTIONS  "/layers/850"
[GIN] 2024/11/18 - 12:42:01 | 200 |   44.659001ms |    36.72.61.205 | DELETE   "/layers/850"
[GIN] 2024/11/18 - 12:42:01 | 200 |    1.597908ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:02 | 204 |      49.132µs |    36.72.61.205 | OPTIONS  "/layers/851"
[GIN] 2024/11/18 - 12:42:02 | 200 |   90.625723ms |    36.72.61.205 | DELETE   "/layers/851"
[GIN] 2024/11/18 - 12:42:02 | 200 |     972.578µs |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:02 | 404 |    1.267619ms |    36.72.61.205 | DELETE   "/layers/851"
[GIN] 2024/11/18 - 12:42:03 | 204 |      18.744µs |    36.72.61.205 | OPTIONS  "/layers/852"
[GIN] 2024/11/18 - 12:42:03 | 200 |   38.680646ms |    36.72.61.205 | DELETE   "/layers/852"
[GIN] 2024/11/18 - 12:42:03 | 200 |    1.547052ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:03 | 204 |      17.797µs |    36.72.61.205 | OPTIONS  "/layers/853"
[GIN] 2024/11/18 - 12:42:03 | 200 |   32.710517ms |    36.72.61.205 | DELETE   "/layers/853"
[GIN] 2024/11/18 - 12:42:04 | 200 |    1.529519ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:04 | 204 |      14.792µs |    36.72.61.205 | OPTIONS  "/layers/854"
[GIN] 2024/11/18 - 12:42:04 | 200 |   38.788065ms |    36.72.61.205 | DELETE   "/layers/854"
[GIN] 2024/11/18 - 12:42:04 | 200 |     739.416µs |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:04 | 204 |      14.378µs |    36.72.61.205 | OPTIONS  "/layers/855"
[GIN] 2024/11/18 - 12:42:04 | 200 |   35.586331ms |    36.72.61.205 | DELETE   "/layers/855"
[GIN] 2024/11/18 - 12:42:05 | 200 |    1.503479ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:05 | 204 |      15.789µs |    36.72.61.205 | OPTIONS  "/layers/856"
[GIN] 2024/11/18 - 12:42:05 | 200 |   49.545156ms |    36.72.61.205 | DELETE   "/layers/856"
[GIN] 2024/11/18 - 12:42:05 | 200 |     484.752µs |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:05 | 204 |      14.101µs |    36.72.61.205 | OPTIONS  "/layers/857"
[GIN] 2024/11/18 - 12:42:05 | 200 |   50.969379ms |    36.72.61.205 | DELETE   "/layers/857"
[GIN] 2024/11/18 - 12:42:06 | 200 |     1.14889ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:23 | 200 |     877.586µs |             ::1 | GET      "/spatial-data"
[GIN] 2024/11/18 - 12:42:23 | 201 |   48.445172ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   36.006128ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |    44.68558ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   36.274765ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   52.684945ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   44.579908ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   44.693955ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   88.678573ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   90.307084ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   61.397704ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   86.099855ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   69.580085ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   60.481741ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:23 | 201 |   69.825174ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   61.069802ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   62.397749ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   89.738183ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   77.858185ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   77.789634ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   94.215593ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   65.305928ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |  154.216527ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   61.011158ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   77.947611ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:24 | 201 |   94.352173ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   69.304419ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   135.62526ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |    285.9634ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   44.348453ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   64.055172ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   81.281015ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   60.864659ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   53.564793ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   110.75807ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:25 | 201 |   60.871095ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:26 | 201 |   62.816497ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:26 | 201 |   71.791874ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:26 | 201 |   77.888014ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:26 | 201 |  119.583637ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:26 | 201 |   85.381311ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:29 | 201 |  2.589985263s |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:29 | 201 |  226.203079ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:30 | 201 |   1.40570835s |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:31 | 201 |  798.161977ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:31 | 201 |   81.463337ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:31 | 201 |   56.833486ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:31 | 201 |   86.009499ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:31 | 201 |   86.509213ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:31 | 201 |   86.148634ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:31 | 201 |   88.008077ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:32 | 201 |  111.229821ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:32 | 201 |  169.357129ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:32 | 201 |  361.109401ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:32 | 201 |  218.427945ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:33 | 201 |  185.982198ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:33 | 201 |  596.086769ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:33 | 201 |   57.652576ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:33 | 201 |    64.80162ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:33 | 201 |   39.814026ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:33 | 201 |   45.893333ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:33 | 201 |   53.008983ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   36.325344ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.576995ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.527846ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   35.949904ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   30.754315ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   38.604951ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   39.161524ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   48.629827ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.638143ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.628048ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   43.957484ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   48.441689ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   45.616136ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   54.323691ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.541175ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.529001ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.171845ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   44.537618ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   52.868005ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:34 | 201 |   52.758067ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   53.062782ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   51.683893ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   44.649645ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   52.917614ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   52.992725ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   53.116917ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   60.691927ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   55.109429ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   56.811096ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   48.427291ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   49.279177ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   52.233923ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   52.922842ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   52.867877ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   61.217182ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   52.925085ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:35 | 201 |   60.209144ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   61.170342ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   61.175094ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   52.991264ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   52.875377ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   61.143002ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   60.011715ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   52.905287ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   50.816007ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   47.797845ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:36 | 201 |   48.262025ms |             ::1 | POST     "/layers"
[GIN] 2024/11/18 - 12:42:37 | 200 |    3.417617ms |    36.72.61.205 | GET      "/spatial-data"
[GIN] 2024/11/18 - 12:42:41 | 200 |    5.796749ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:42:41 | 200 |    3.588839ms |    36.72.61.205 | GET      "/spatial-data"
[GIN] 2024/11/18 - 12:43:17 | 200 |    1.356401ms |             ::1 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:43:17 | 200 |     907.006µs |             ::1 | GET      "/layer-groups"
[GIN] 2024/11/18 - 12:43:17 | 200 |   88.671299ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   52.624326ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   52.958452ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   52.571325ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   56.229598ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   56.696336ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |  106.859008ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   44.239236ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   44.355022ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   44.585728ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   35.760984ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |    48.60591ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:17 | 200 |   40.138435ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   39.803449ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   36.003527ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   46.098216ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   52.966926ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   52.849216ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   36.259026ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   40.266852ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   39.722054ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |    40.09508ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   31.725034ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   37.417855ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   46.310935ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |    39.96536ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   57.109293ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   36.193875ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   36.366663ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   44.122079ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   39.725241ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   40.211635ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |    48.35501ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   44.389897ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:18 | 200 |   44.404133ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.362362ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   44.518371ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |    44.02342ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   52.662254ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   52.937171ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.248098ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   44.112711ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   56.114167ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   48.564196ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   47.863595ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   48.550679ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   57.268254ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   52.588636ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   44.466476ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.353279ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.248285ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.289863ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.270219ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.186976ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   35.895681ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:19 | 200 |   36.106785ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:20 | 200 |   35.182915ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:20 | 200 |   38.985255ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:20 | 200 |   35.941008ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:20 | 200 |   44.554863ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:20 | 200 |   35.851577ms |             ::1 | POST     "/layer-groups/add-layer"
[GIN] 2024/11/18 - 12:43:20 | 200 |   27.736043ms |             ::1 | POST     "/layer-groups/add-layer"
